47.394,-45.56,-21.226
47.594,-45.163,-20.798
49.396,-39.1,-17.796
49.596,-38.286,-17.532
49.796,-37.506,-17.235
49.997,-36.855,-16.981
50.197,-36.234,-16.691
50.397,-35.375,-16.569
50.597,-34.688,-16.477
50.797,-33.988,-16.407
50.998,-33.118,-16.457
51.198,-32.683,-16.272
51.398,-31.9,-16.342
51.598,-31.06,-16.477
51.798,-30.534,-16.366
51.999,-29.729,-16.606
52.199,-29.04,-16.68
52.399,-28.353,-16.783
52.599,-27.609,-16.988
52.799,-27.158,-17.156
53,-26.33,-17.409
53.2,-25.648,-17.601
53.4,-25.045,-17.855
53.6,-24.251,-18.191
53.8,-23.857,-18.268
54.001,-23.242,-18.516
54.201,-22.38,-18.897
54.401,-21.934,-19.041
54.601,-21.344,-19.394
54.801,-20.741,-19.626
55.002,-20.187,-19.833
55.202,-19.584,-20.137
55.402,-19.225,-20.368
55.602,-18.425,-20.705
55.802,-17.905,-20.906
56.003,-17.421,-21.207
56.203,-16.751,-21.44
56.403,-16.328,-21.508
56.603,-15.921,-21.676
56.803,-15.059,-21.999
63.011,-21.603,-31.913
63.211,-22.258,-32.029
63.411,-22.754,-32.475
63.611,-23.442,-32.516
69.817,-43.955,-37.7
70.018,-44.271,-37.923
70.218,-44.711,-38.22
70.418,-45.263,-38.381
70.618,-45.577,-38.768
70.818,-46.152,-39
71.019,-46.636,-39.334
71.219,-46.929,-39.65
71.419,-47.628,-39.781
71.619,-47.83,-40.176
71.819,-48.134,-40.604
72.02,-48.732,-40.735
72.22,-48.921,-41.135
72.42,-49.372,-41.524
72.62,-49.709,-41.875
72.82,-49.854,-42.174
73.021,-50.27,-42.53
73.221,-50.29,-42.974
79.028,-54.732,-52.818
79.228,-55.068,-53.04
79.428,-55.213,-53.372
79.628,-55.324,-53.639
79.828,-55.537,-53.949
80.029,-55.636,-54.255
80.229,-55.986,-54.458
80.429,-56.027,-54.866
80.629,-56.433,-55.065
80.829,-56.826,-55.327
81.03,-56.789,-55.709
81.23,-57.296,-55.822
81.43,-57.427,-56.381
81.63,-57.674,-56.517
81.83,-58.158,-56.709
82.031,-58.235,-57.019
82.231,-58.459,-57.259
82.431,-58.807,-57.582
82.631,-59.018,-57.86
82.831,-59.345,-58.011
83.032,-59.455,-58.463
83.232,-59.826,-58.521
83.432,-60.13,-58.742
83.632,-60.216,-59.175
83.832,-61.678,-59.286
84.033,-61.932,-59.631
84.233,-62.085,-59.829
84.433,-62.389,-60.02
84.633,-62.666,-60.258
84.833,-62.782,-60.544
85.034,-63.093,-60.779
85.234,-63.301,-61.011
85.434,-63.579,-61.177
85.634,-63.725,-61.408
85.834,-64.111,-61.415
86.035,-64.387,-61.697
86.235,-64.498,-61.934
86.435,-64.792,-62.135
86.635,-64.905,-62.385
86.835,-65.061,-62.695
87.036,-65.386,-62.915
87.236,-65.522,-63.12
87.436,-65.711,-63.384
87.636,-65.819,-63.767
87.836,-66.052,-63.878
88.037,-66.296,-64.044
88.237,-66.286,-64.385
88.437,-66.652,-64.422
88.637,-66.817,-64.73
88.837,-66.76,-64.985
89.038,-68.531,-65.88
89.238,-68.727,-66.23
89.438,-68.812,-66.368
89.638,-68.966,-66.551
89.838,-69.103,-66.806
90.039,-69.22,-66.855
90.239,-69.481,-67.193
90.439,-69.613,-67.228
90.639,-69.689,-67.307
90.839,-69.906,-67.73
91.04,-69.962,-67.673
91.24,-70.193,-68.068
91.44,-70.258,-68.263
91.64,-70.389,-68.285
91.84,-70.589,-68.66
92.041,-70.691,-68.793
92.241,-70.762,-68.97
92.441,-70.852,-69.208
92.641,-70.99,-69.276
92.841,-71.111,-69.601
93.042,-71.194,-69.606
93.242,-71.311,-69.789
93.442,-71.417,-69.955
93.642,-71.487,-69.923
93.842,-71.684,-70.209
94.043,-71.809,-70.383
94.243,-71.948,-70.265
94.443,-72.003,-70.525
94.643,-72.171,-70.602
94.843,-71.413,-70.302
95.044,-71.424,-70.226
95.244,-71.821,-70.355
95.444,-71.869,-70.551
95.644,-72.003,-70.488
95.844,-72.159,-70.706
96.045,-71.965,-70.872
96.245,-72.202,-70.785
96.445,-72.11,-70.931
96.645,-72.179,-70.877
96.845,-72.449,-70.923
97.046,-72.436,-70.964
97.246,-72.629,-70.951
97.446,-72.888,-71.058
97.646,-73.092,-70.931
97.846,-73.522,-70.853
98.048,-73.5,-70.868
98.248,-73.943,-70.665
98.448,-74.25,-70.549
98.648,-74.418,-70.584
98.848,-75.033,-70.23
99.049,-75.272,-70.123
99.249,-75.671,-69.794
99.449,-76.206,-69.425
99.649,-76.448,-69.132
99.849,-76.963,-68.68
100.05,-77.125,-68.372
100.25,-77.461,-67.813
100.45,-77.862,-67.355
100.65,-77.89,-67.003
100.85,-78.328,-66.391
101.05,-78.448,-65.959
101.25,-78.534,-65.472
101.45,-78.961,-64.869
101.65,-79.655,-64.439
101.85,-79.783,-63.88
102.05,-79.305,-63.358
102.25,-79.448,-62.909
102.45,-79.613,-62.417
102.65,-79.744,-61.956
102.85,-80.105,-61.351
103.05,-80.326,-60.941
141.09,-54.853,-30.553
141.29,-54.409,-29.913
141.49,-53.77,-29.394
141.69,-53.433,-28.968
141.89,-52.847,-28.588
142.09,-52.373,-28.171
142.29,-51.684,-27.813
142.49,-51.179,-27.341
142.69,-50.91,-26.882
142.89,-50.192,-26.391
143.09,-49.541,-25.902
143.29,-49.108,-25.31
143.5,-48.471,-24.714
143.69,-47.955,-24.27
143.9,-47.498,-23.659
144.1,-46.723,-23.214
144.3,-46.254,-22.676
144.5,-45.466,-22.194
144.7,-45.035,-21.591
144.9,-44.486,-21.093
145.1,-43.773,-20.77
145.3,-43.442,-20.189
145.5,-42.743,-19.739
145.7,-41.957,-19.268
145.9,-41.518,-18.873
146.1,-40.764,-18.436
146.3,-40.213,-18.014
146.5,-39.523,-17.73
146.7,-38.789,-17.366
146.9,-38.143,-17.077
147.1,-37.383,-16.826
147.3,-36.657,-16.566
147.5,-35.892,-16.501
147.7,-34.944,-16.462
147.9,-34.336,-16.407
148.1,-33.525,-16.339
148.3,-32.848,-16.315
148.5,-32.168,-16.368
148.7,-31.468,-16.348
148.9,-30.755,-16.435
149.1,-30.038,-16.586
149.3,-29.268,-16.632
149.5,-28.764,-16.813
149.7,-28.046,-17.008
149.9,-27.636,-17.143
150.1,-26.982,-17.416
150.3,-26.159,-17.72
150.5,-25.881,-17.923
150.7,-25.203,-18.266
150.9,-24.629,-18.534
151.1,-24.187,-18.881
151.3,-23.625,-19.141
151.5,-23.095,-19.423
151.7,-22.699,-19.776
151.9,-22.093,-20.019
152.1,-21.687,-20.312
152.3,-21.142,-20.702
152.5,-20.866,-20.849
152.7,-20.312,-21.168
152.9,-19.682,-21.429
153.1,-19.361,-21.583
153.31,-18.917,-21.674
153.5,-18.465,-21.683
153.71,-18.027,-21.93
153.91,-17.566,-22.161
154.11,-17.133,-22.266
154.31,-16.638,-22.548
154.51,-16.296,-22.642
154.71,-15.827,-22.79
154.91,-15.297,-23.105
155.11,-15.024,-23.144
155.31,-14.447,-23.478
155.51,-13.795,-23.685
155.71,-13.465,-23.759
155.91,-12.929,-23.917
156.11,-12.357,-24.118
156.31,-11.852,-24.299
156.51,-11.136,-24.461
156.71,-10.695,-24.474
156.91,-10.001,-24.591
157.11,-9.5537,-24.48
157.31,-8.8753,-24.467
157.51,-8.163,-24.508
157.71,-7.8485,-24.164
157.91,-7.1084,-23.985
158.11,-6.5426,-23.701
158.31,-6.1017,-23.402
158.51,-5.5867,-23.013
158.71,-5.2506,-22.618
158.91,-4.711,-22.253
159.11,-4.4273,-21.665
159.31,-4.1405,-21.178
159.51,-3.7536,-20.654
159.71,-3.641,-20.036
159.91,-3.2432,-19.51
160.11,-2.958,-18.999
160.31,-3.0875,-18.254
160.51,-2.6913,-17.672
160.71,-2.7252,-17.073
160.91,-2.7236,-16.505
161.11,-2.5926,-15.815
161.31,-2.6635,-15.149
161.51,-2.5032,-14.593
161.71,-2.6219,-13.857
161.91,-2.6928,-13.18
162.12,-2.5463,-12.595
162.31,-2.8717,-11.797
162.51,-2.8609,-11.204
162.72,-2.7391,-10.539
162.91,-3.1399,-9.8117
163.12,-3.0598,-9.249
163.32,-3.1923,-8.7398
163.52,-3.3465,-8.2804
163.72,-3.2879,-7.7491
163.92,-3.4637,-7.3211
164.12,-3.3619,-7.0297
164.32,-3.5947,-6.5555
164.52,-3.695,-6.3231
164.72,-3.6364,-6.0685
164.92,-3.8075,-5.7715
165.12,-3.8214,-5.6774
165.32,-3.6811,-5.528
165.52,-3.9016,-5.3933
165.72,-3.8368,-5.2937
165.92,-3.9293,-5.2476
166.12,-4.0079,-5.2531
166.32,-3.8861,-5.1977
166.52,-5.5466,-5.207
166.72,-5.3863,-5.3066
166.92,-5.4295,-5.1719
167.12,-5.4603,-5.2402
167.32,-5.3647,-5.338
167.52,-5.4665,-5.2346
167.72,-5.3817,-5.3232
167.92,-5.3262,-5.325
168.12,-5.4695,-5.2678
168.32,-5.3601,-5.3324
168.52,-5.3709,-5.2992
168.72,-6.4316,-6.0279
168.92,-6.2019,-5.7955
169.12,-6.2805,-5.8453
169.32,-6.2651,-5.9504
169.52,-6.3052,-5.8305
169.72,-6.3776,-5.9301
169.92,-6.2913,-6.0095
170.12,-6.3931,-5.873
170.32,-6.4023,-5.967
170.52,-6.4239,-5.9412
170.72,-6.4609,-5.8766
170.92,-6.4748,-5.7733
171.12,-7.369,-4.6425
171.32,-7.3274,-4.6683
171.52,-7.2133,-4.5318
171.72,-7.3228,-4.2956
171.92,-7.295,-4.0466
172.12,-7.2919,-3.6149
172.32,-7.3752,-3.305
172.53,-7.3089,-2.9046
172.72,-7.3428,-2.342
172.93,-7.3505,-1.8955
173.13,-7.3937,-1.3162
173.33,-7.4137,-0.75172
173.53,-7.3968,-0.11156
173.73,-7.4939,0.56918
173.93,-7.5109,1.1927
174.13,-7.4785,1.9307
174.33,-7.5741,2.7166
174.53,-7.4723,3.3715
174.73,-7.4492,4.2127
174.93,-7.4199,4.9174
175.13,-7.3998,5.6886
175.33,-7.3567,6.5206
175.53,-7.3212,7.2751
175.73,-7.3351,8.0167
175.93,-7.369,8.7307
176.13,-7.3135,9.4446
176.33,-7.4708,10.044
176.53,-7.4553,10.552
176.73,-7.5155,11.136
176.93,-7.6496,11.61
177.13,-7.6635,12.005
177.33,-7.8346,12.54
177.53,-8.1121,12.896
177.73,-8.3696,13.26
177.93,-8.7551,13.673
178.13,-9.1297,13.944
178.33,-9.5167,14.204
178.53,-10.494,13.771
178.73,-10.912,13.977
178.93,-11.441,14.068
179.13,-11.937,14.029
179.33,-12.347,14.121
179.53,-12.848,14.042
179.73,-13.539,13.114
179.93,-13.902,13.23
180.13,-14.358,12.83
180.33,-14.734,12.714
180.53,-15.069,12.596
180.73,-15.392,12.19
180.93,-15.758,11.852
181.13,-16.054,11.361
181.34,-16.243,11.192
181.53,-16.515,10.871
181.74,-16.752,10.308
181.94,-16.817,10.16
182.14,-17.027,9.5479
182.34,-17.195,9.0701
182.54,-17.296,8.8672
182.74,-17.494,8.2953
182.94,-17.679,7.8304
183.14,-17.861,7.384
183.34,-18.075,6.8822
183.54,-18.343,6.4099
183.74,-18.709,5.8343
183.94,-18.903,5.5889
184.14,-18.482,6.6184
184.34,-18.863,5.9026
184.54,-19.29,5.3934
184.74,-19.706,4.7403
184.94,-20.115,4.2662
185.14,-19.399,3.5928
185.34,-19.657,2.9693
185.54,-20.138,2.4952
185.74,-20.654,1.9657
185.94,-21.012,1.4584
186.14,-21.55,0.94552
186.34,-22.033,0.27585
186.54,-21.7,-0.043305
186.74,-22.247,-0.64841
186.94,-22.568,-1.2775
187.14,-23.396,-1.6926
187.34,-23.824,-2.4139
187.54,-24.285,-2.912
187.74,-25.124,-3.3308
187.94,-25.625,-3.9562
188.14,-26.22,-4.5022
188.34,-26.638,-5.2088
188.54,-27.293,-5.6756
188.74,-27.966,-6.2714
188.94,-28.496,-6.9725
189.14,-29.245,-7.3617
189.34,-29.803,-7.9724
189.54,-30.255,-8.6697
189.74,-31.015,-9.0608
189.94,-31.388,-9.7526
190.14,-31.94,-10.238
190.34,-32.651,-10.714
190.54,-33.064,-11.286
190.74,-33.554,-11.861
190.94,-34.012,-12.45
191.15,-34.523,-12.865
191.34,-35.053,-13.343
191.54,-35.406,-13.961
191.75,-36.192,-14.263
191.94,-36.411,-14.866
192.15,-36.851,-15.335
192.35,-37.548,-15.649
192.55,-37.767,-16.241
192.75,-38.447,-16.661
192.95,-39.136,-17.097
193.15,-39.603,-17.709
193.35,-40.298,-18.259
193.55,-40.751,-18.901
193.75,-41.712,-19.353
193.95,-42.323,-20.028
194.15,-42.942,-20.718
194.35,-43.946,-21.198
194.55,-44.395,-21.951
194.75,-45.141,-22.596
194.95,-46.081,-22.997
195.15,-46.55,-23.759
195.35,-47.333,-24.371
195.55,-48.018,-24.884
195.75,-48.621,-25.489
198.55,-57.23,-31.153
198.75,-57.517,-31.49
198.95,-58.178,-31.603
199.15,-58.621,-31.996
199.35,-58.699,-32.416
199.55,-59.438,-32.577
199.75,-59.643,-32.975
199.95,-60.082,-33.2
200.16,-60.576,-33.477
200.35,-60.716,-33.829
200.56,-61.14,-34.149
200.75,-61.336,-34.508
200.96,-61.732,-34.706
201.16,-62.632,-35.078
201.36,-62.81,-35.444
201.56,-63.076,-35.702
201.76,-63.221,-36.183
201.96,-63.283,-36.645
202.16,-63.596,-36.927
202.36,-63.554,-37.46
202.56,-63.628,-37.838
202.76,-63.761,-38.209
202.96,-63.587,-38.772
203.16,-63.511,-39.176
203.36,-63.372,-39.655
203.56,-63.22,-39.976
203.76,-63.001,-40.456
203.96,-62.606,-40.908
204.16,-62.376,-41.089
204.36,-61.908,-41.574
204.56,-61.388,-41.906
204.76,-60.773,-42
204.96,-60.05,-42.393
205.16,-59.55,-42.439
205.36,-59.211,-42.452
205.56,-58.479,-42.616
224.18,-21.791,-20.299
224.38,-22.653,-19.89
224.58,-23.09,-19.755
224.78,-23.881,-19.41
224.98,-24.714,-19.126
225.18,-25.166,-19.132
225.38,-25.954,-18.831
225.58,-26.646,-18.608
225.78,-27.455,-18.337
225.98,-27.979,-18.257
226.18,-28.464,-18.117
226.38,-29.207,-17.8
226.58,-29.574,-17.73
226.78,-29.897,-17.621
226.98,-30.579,-17.215
227.18,-30.782,-17.22
227.38,-31.41,-16.951
227.58,-31.72,-16.704
227.78,-32.07,-16.536
227.98,-32.5,-16.174
228.18,-32.953,-15.82
228.38,-33.319,-15.411
228.58,-33.542,-15.086
228.78,-33.656,-14.721
228.98,-34.103,-14.095
229.19,-34.113,-13.601
229.38,-34.267,-12.981
229.59,-34.427,-12.249
229.78,-34.117,-11.799
229.99,-34.139,-11.107
230.19,-33.912,-10.417
230.39,-33.678,-9.8578
230.59,-33.354,-9.2656
230.79,-32.867,-8.7509
230.99,-32.865,-8.096
231.19,-32.437,-7.7159
231.39,-31.925,-7.2584
231.59,-31.894,-6.6828
231.79,-31.305,-6.3563
231.99,-30.856,-5.9449
232.19,-30.428,-5.587
232.39,-29.625,-5.4302
232.59,-29.301,-5.1775
232.79,-28.681,-4.9745
232.99,-27.921,-4.8565
233.19,-27.409,-4.7162
233.39,-26.809,-4.5428
233.59,-26.439,-4.3399
233.79,-25.835,-4.2347
233.99,-25.215,-4.0318
234.19,-24.968,-3.6702
234.39,-24.325,-3.4599
234.59,-23.923,-3.0633
234.79,-23.703,-2.6224
234.99,-22.975,-2.3586
235.19,-22.756,-1.8955
235.39,-22.358,-1.4343
235.59,-22.099,-0.91037
235.79,-21.761,-0.53956
235.99,-21.293,-0.11894
236.19,-21.219,0.4714
236.39,-20.721,0.81085
236.59,-20.306,1.368
236.79,-20.261,2.0395
236.99,-19.766,2.4232
237.19,-19.418,2.9564
237.39,-19.205,3.4858
237.59,-18.621,3.8806
237.79,-18.345,4.4765
237.99,-17.95,4.9838
238.19,-17.63,5.5963
238.4,-17.273,6.0206
238.59,-16.715,6.4505
238.79,-16.558,7.1183
239,-16,7.5703
239.2,-15.517,8.1293
239.4,-15.354,8.7085
239.6,-14.773,9.1255
239.8,-14.407,9.7546
240,-13.988,10.225
240.2,-13.456,10.712
240.4,-13.135,11.304
240.6,-12.697,11.848
240.8,-12.334,12.479
241,-11.908,12.861
241.2,-11.267,13.411
241.4,-10.998,14.097
241.6,-10.417,14.535
241.8,-9.9607,15.132
242,-9.6632,15.737
242.2,-9.0388,16.191
242.4,-8.5886,16.853
242.6,-8.1692,17.346
242.8,-7.571,17.837
243,-7.1593,18.418
243.2,-6.743,18.953
243.4,-6.2851,19.506
243.6,-5.5636,19.861
243.8,-5.0086,20.335
244,-4.6062,21.047
244.2,-3.9016,21.327
244.4,-3.2556,21.79
244.6,-2.7437,22.226
247,5.5881,25.303
247.2,6.1385,25.843
247.4,6.9032,25.897
247.6,7.5847,26.17
247.8,8.2692,26.421
248,8.7764,26.607
250.61,17.065,29.288
250.81,17.497,29.561
251.01,18.32,29.749
251.21,18.826,29.957
251.41,19.649,30.147
251.61,19.285,30.413
251.81,19.783,30.701
252.01,20.485,30.933
252.21,20.953,31.223
252.41,21.488,31.538
252.61,22.105,31.868
252.81,22.628,32.106
253.01,23.209,32.488
253.21,23.685,32.855
253.41,24.231,33.082
253.61,24.877,33.462
253.81,25.266,33.885
254.01,26.027,34.151
254.21,26.585,34.632
254.41,27.057,35.001
254.61,27.83,35.381
254.81,28.342,35.848
255.01,28.938,36.202
255.21,29.53,36.656
255.41,30.105,37.014
255.61,30.722,37.479
255.81,31.276,37.997
256.01,31.911,38.309
256.21,32.515,38.833
256.41,32.931,39.338
256.61,33.613,39.716
256.81,34.149,40.146
257.01,34.58,40.595
257.21,35.33,40.945
257.42,35.761,41.395
257.62,36.317,41.797
257.81,36.855,42.264
258.01,37.399,42.629
258.22,37.979,43.056
258.42,38.462,43.579
258.62,39.049,43.836
258.82,39.567,44.356
259.02,39.991,44.937
259.22,40.616,45.299
259.42,41.095,45.808
259.62,41.479,46.301
259.82,42.086,46.712
260.02,42.589,47.232
260.22,43.104,47.706
260.42,43.523,48.302
260.62,44.021,48.71
260.82,44.553,49.261
261.02,44.95,49.878
261.22,45.563,50.256
261.42,45.953,50.807
261.62,46.28,51.444
261.82,46.838,51.831
262.02,47.201,52.398
262.22,47.608,52.899
262.42,48.039,53.46
262.62,48.46,54.014
262.82,50.742,48.516
276.24,51.718,91.259
276.44,51.667,91.877
276.63,51.248,92.29
276.83,51.243,92.608
277.04,50.959,93.026
277.24,50.808,93.22
277.44,50.455,93.657
277.64,50.156,93.978
277.84,49.933,94.214
278.04,49.697,94.605
278.24,49.502,94.76
278.44,49.246,95.12
278.64,48.858,95.432
278.84,48.661,95.631
279.04,48.224,95.969
279.24,48.169,96.085
279.44,47.97,96.306
279.64,47.594,96.736
279.84,47.427,96.834
280.04,47.114,97.059
280.24,46.918,97.236
280.44,46.57,97.334
280.64,46.127,97.487
280.84,46.033,97.522
281.04,45.494,97.753
281.24,45.264,97.78
281.44,45.127,97.799
281.64,44.526,97.961
281.84,42.154,97.86
282.04,41.951,97.954
282.24,41.491,98.133
282.44,41.336,98.07
282.64,40.975,98.092
282.84,40.793,98.109
283.04,40.589,98.129
283.24,40.212,98.166
283.44,40.084,98.155
283.64,39.732,98.306
283.84,39.382,98.266
284.04,39.2,98.282
284.24,38.627,98.426
284.44,38.372,98.362
284.64,37.987,98.507
284.84,37.551,98.579
285.04,37.329,98.588
285.24,36.931,98.587
285.44,36.767,98.57
285.64,36.568,98.623
285.84,36.291,98.662
286.04,36.271,98.601
286.25,33.084,96.902
286.44,32.805,96.764
286.64,32.697,96.701
286.85,32.594,96.924
287.05,32.282,96.648
287.25,32.17,96.766
287.45,32,96.862
287.65,31.815,96.701
287.85,31.618,96.683
288.05,31.4,96.487
288.25,31.311,96.533
288.45,30.97,96.452
288.65,30.779,96.255
288.85,30.696,96.452
289.05,30.374,96.102
289.25,30.212,95.926
289.45,29.996,96.006
289.65,29.74,95.578
289.85,29.632,95.572
290.05,29.452,95.55
290.25,29.35,95.249
290.45,29.091,95.07
290.65,28.89,94.768
290.85,28.827,94.812
291.05,28.557,94.471
291.25,28.342,94.128
291.45,30.603,95.548
291.65,28.106,93.683
291.85,31.222,95.485
292.05,30.79,95.288
292.25,30.628,94.862
292.45,30.468,94.578
292.65,30.303,94.275
292.85,30.187,93.943
293.05,29.987,93.746
293.25,29.92,93.358
293.45,29.718,93.226
293.65,29.584,92.818
293.85,29.41,92.438
294.05,29.169,92.285
294.25,29.169,91.811
294.45,29.065,91.563
294.65,28.796,91.355
294.85,28.843,90.851
295.05,28.645,90.624
295.25,28.479,90.252
295.45,28.437,89.805
295.65,28.169,89.536
295.86,28.146,89.034
296.06,27.928,88.748
296.26,27.836,88.189
296.46,27.774,87.769
296.66,27.574,87.472
296.86,27.605,86.903
297.06,27.44,86.573
297.26,27.278,86.18
297.46,27.278,85.651
297.66,27.165,85.252
297.86,27.142,84.708
298.06,27.091,84.311
298.26,26.932,83.861
298.46,26.999,83.363
298.66,26.848,82.974
298.86,26.905,82.395
299.06,26.897,81.939
299.26,26.738,81.535
299.46,26.858,80.932
299.66,26.752,80.504
299.86,26.661,80.017
300.06,26.803,79.448
300.26,26.7,78.958
300.46,26.846,78.343
300.66,26.811,77.849
300.86,26.704,77.395
301.06,26.889,76.746
301.26,26.804,76.246
301.46,26.914,75.519
301.66,26.949,74.973
301.86,26.755,74.528
302.06,26.965,73.842
302.26,26.917,73.285
302.46,26.774,72.696
302.66,24.526,70.47
302.86,24.476,69.912
303.06,24.444,69.145
303.26,24.567,68.78
303.46,24.479,68.151
303.66,24.556,67.343
303.86,24.647,66.942
304.06,24.655,66.051
304.26,24.746,65.49
309.87,29.831,52.029
310.07,30.022,51.689
310.27,29.993,51.047
310.47,29.792,50.776
310.67,29.926,50.333
310.87,30.178,49.832
311.07,30.005,49.389
318.48,23.15,30.675
322.88,7.3688,24.628
323.08,6.8878,24.426
323.28,6.4345,24.19
323.48,5.8147,24.238
323.68,9.111,24.567
324.88,4.6013,23.609
325.08,3.9399,23.539
325.29,3.3833,23.336
325.49,2.836,23.253
325.69,2.2594,23.032
325.89,1.9387,22.84
326.09,1.1077,22.762
326.29,0.61738,22.458
326.49,0.091633,22.395
326.69,-0.66384,22.253
326.89,-1.1279,22.03
327.09,-1.6737,21.831
327.29,-2.238,21.591
327.49,-2.7483,21.488
330.29,-8.4991,16.208
330.49,-8.7474,15.859
330.69,-9.3718,15.446
330.89,-9.5969,14.887
334.7,-17.557,5.3989
334.9,-18.08,4.8639
335.1,-18.476,4.3308
335.3,-19.13,3.8696
335.5,-19.52,3.2811
335.7,-19.93,2.6501
335.9,-20.724,2.2387
336.1,-21.06,1.6595
336.3,-21.524,1.1226
336.5,-22.161,0.62083
336.7,-22.497,0.041557
336.9,-23.083,-0.51927
337.1,-23.518,-1.1151
337.3,-23.94,-1.6133
337.5,-24.515,-2.1815
337.7,-24.934,-2.7128
337.9,-25.551,-3.1924
338.1,-26.009,-3.7865
338.3,-26.384,-4.3122
338.5,-27.062,-4.7365
338.7,-27.452,-5.325
338.9,-27.947,-5.7826
339.1,-28.707,-6.3083
339.3,-28.877,-6.836
339.5,-29.439,-7.2953
339.7,-29.981,-7.8525
339.9,-30.317,-8.3044
340.1,-30.87,-8.8431
340.3,-31.185,-9.4039
340.5,-31.903,-9.7748
340.7,-32.32,-10.328
340.9,-32.591,-10.861
341.1,-33.36,-11.286
341.3,-33.715,-11.793
341.5,-34.207,-12.262
341.7,-34.862,-12.815
341.9,-35.2,-13.35
342.1,-35.781,-13.841
342.3,-36.274,-14.414
342.5,-36.865,-14.817
342.7,-37.401,-15.418
342.9,-37.839,-15.968
343.1,-38.496,-16.385
343.31,-39.011,-16.966
343.5,-39.339,-17.486
343.7,-40.149,-17.859
343.9,-40.553,-18.42
344.11,-41.123,-18.896
344.31,-41.814,-19.429
344.51,-42.238,-19.907
344.71,-42.83,-20.39
344.91,-43.406,-20.916
345.11,-44.076,-21.336
345.31,-44.614,-21.904
345.51,-45.079,-22.513
345.71,-45.81,-22.879
345.91,-46.249,-23.511
346.11,-46.826,-23.943
346.31,-47.582,-24.388
346.51,-48.055,-24.919
346.71,-48.667,-25.238
346.91,-49.515,-25.661
347.11,-49.962,-26.227
